movieId,title,genres,imdbId,tmdbId,title_clean,combined
116138,Leviathan (2014),Drama,2802154,265180.0,leviathan,leviathan Drama
116169,Reign of Assassins (2010),Action,1460743,44092.0,reign of assassins,reign of assassins Action
116207,Zulu (2013),Crime|Drama|Thriller,2249221,185567.0,zulu,zulu Crime|Drama|Thriller
116411,Tangerines (2013),Drama,2991224,238628.0,tangerines,tangerines Drama
116413,Life Partners (2014),Comedy|Romance,2870808,260001.0,life partners,life partners Comedy|Romance
116419,Drive Hard (2014),Action|Comedy|Crime,2968804,256092.0,drive hard,drive hard Action|Comedy|Crime
116505,New Kids Nitro (2011),Action|Comedy,2043932,79723.0,new kids nitro,new kids nitro Action|Comedy
116529,Stalingrad (2013),Action|Drama|War|IMAX,1966566,203793.0,stalingrad,stalingrad Action|Drama|War|IMAX
116668,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror,2832470,241842.0,dead snow 2 red vs dead,dead snow 2 red vs dead Action|Comedy|Horror
116718,Volga - Volga (1938),Comedy|Musical,30947,37133.0,volga volga,volga volga Comedy|Musical
116724,You Are the Apple of My Eye (2011),Comedy|Drama|Romance,2036416,84111.0,you are the apple of my eye,you are the apple of my eye Comedy|Drama|Romance
116738,DeadHeads (2011),Adventure|Comedy|Horror,1273207,77067.0,deadheads,deadheads Adventure|Comedy|Horror
116797,The Imitation Game (2014),Drama|Thriller|War,2084970,205596.0,the imitation game,the imitation game Drama|Thriller|War
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,1791528,171274.0,inherent vice,inherent vice Comedy|Crime|Drama|Mystery|Romance
116817,Rudderless (2014),Comedy|Drama,1798243,244403.0,rudderless,rudderless Comedy|Drama
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,1951265,131631.0,the hunger games mockingjay part 1,the hunger games mockingjay part 1 Adventure|Sci-Fi|Thriller
116849,Sex Ed (2014),Comedy|Romance,2751310,295315.0,sex ed,sex ed Comedy|Romance
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,1528100,147441.0,exodus gods and kings,exodus gods and kings Action|Adventure|Drama
116897,Wild Tales (2014),Comedy|Drama|Thriller,3011894,265195.0,wild tales,wild tales Comedy|Drama|Thriller
116941,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi,99878,17009.0,jetsons the movie,jetsons the movie Animation|Children|Comedy|Musical|Sci-Fi
116963,Ski School (1991),Comedy,102940,21811.0,ski school,ski school Comedy
116977,Dumb and Dumber To (2014),Comedy,2096672,100042.0,dumb and dumber to,dumb and dumber to Comedy
116985,The Longest Week (2014),Comedy|Drama,2064968,206821.0,the longest week,the longest week Comedy|Drama
117107,Miss Meadows (2014),Drama,3128900,261037.0,miss meadows,miss meadows Drama
117109,Too Many Cooks (2014),Comedy,3534838,301566.0,too many cooks,too many cooks Comedy
117133,Painted Skin (2008),Action|Drama|Thriller,1055300,17808.0,painted skin,painted skin Action|Drama|Thriller
117176,The Theory of Everything (2014),Drama|Romance,2980516,266856.0,the theory of everything,the theory of everything Drama|Romance
117192,Doctor Who: The Time of the Doctor (2013),Adventure|Drama,2986512,282848.0,doctor who the time of the doctor,doctor who the time of the doctor Adventure|Drama
117364,Virunga (2014),Documentary|War,3455224,263614.0,virunga,virunga Documentary|War
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy,484439,10258.0,the madagascar penguins in a christmas caper,the madagascar penguins in a christmas caper Animation|Comedy
117444,Song of the Sea (2014),Animation|Children|Fantasy,1865505,110416.0,song of the sea,song of the sea Animation|Children|Fantasy
117466,In the Heart of the Sea (2015),Action|Adventure|Drama,1390411,205775.0,in the heart of the sea,in the heart of the sea Action|Adventure|Drama
117511,Hello Ladies: The Movie (2014),Comedy,3762944,303623.0,hello ladies the movie,hello ladies the movie Comedy
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,369610,135397.0,jurassic world,jurassic world Action|Adventure|Drama|Sci-Fi|Thriller
117531,Watermark (2014),Documentary,3106868,215032.0,watermark,watermark Documentary
117533,Citizenfour (2014),Documentary,4044364,293310.0,citizenfour,citizenfour Documentary
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation,3759416,170522.0,asterix the land of the gods,asterix the land of the gods Animation
117572,Hit by Lightning (2014),Comedy|Crime|Romance,2402619,294538.0,hit by lightning,hit by lightning Comedy|Crime|Romance
117590,Horrible Bosses 2 (2014),Comedy|Crime,2170439,227159.0,horrible bosses 2,horrible bosses 2 Comedy|Crime
117630,Double Trouble (1992),Action|Comedy|Crime|Romance,104135,88107.0,double trouble,double trouble Action|Comedy|Crime|Romance
117646,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller,214641,10473.0,dragonheart 2 a new beginning,dragonheart 2 a new beginning Action|Adventure|Comedy|Drama|Fantasy|Thriller
117849,La Belle Verte (1996),Comedy,115650,25518.0,la belle verte,la belle verte Comedy
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,1911658,270946.0,penguins of madagascar,penguins of madagascar Adventure|Animation|Children|Comedy
117867,'71 (2014),Action|Drama|Thriller|War,2614684,252178.0,71,71 Action|Drama|Thriller|War
117877,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation,1355638,75491.0,the rabbi s cat,the rabbi s cat Adventure|Animation
117881,Still Alice (2014),Drama,3316960,284293.0,still alice,still alice Drama
117887,Paddington (2014),Children|Comedy,1109624,116149.0,paddington,paddington Children|Comedy
117895,Maze Runner: Scorch Trials (2015),Action|Thriller,4046784,294254.0,maze runner scorch trials,maze runner scorch trials Action|Thriller
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children,2100546,79218.0,ice age a mammoth christmas,ice age a mammoth christmas Adventure|Animation|Children
118082,The Voices (2014),Comedy|Crime|Thriller,1567437,244458.0,the voices,the voices Comedy|Crime|Thriller
118166,Courier (1987),Comedy|Drama|Romance,91364,70966.0,courier,courier Comedy|Drama|Romance
118198,The Green Prince (2014),Documentary|Drama|Thriller,2304915,250798.0,the green prince,the green prince Documentary|Drama|Thriller
118248,Dying of the Light (2014),Drama|Thriller,1274586,297596.0,dying of the light,dying of the light Drama|Thriller
118270,Hellbenders (2012),Comedy|Horror|Thriller,1865393,123107.0,hellbenders,hellbenders Comedy|Horror|Thriller
118290,Omega Doom (1996),Sci-Fi,117238,17135.0,omega doom,omega doom Sci-Fi
118326,By the Gun (2014),Crime|Drama|Thriller,2543702,270005.0,by the gun,by the gun Crime|Drama|Thriller
118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,1216491,245916.0,kill the messenger,kill the messenger Crime|Drama|Mystery|Thriller
118512,Bring It On: In It To Win It (2007),Comedy,972785,15261.0,bring it on in it to win it,bring it on in it to win it Comedy
118530,Fans (1999),Comedy,200215,42441.0,fans,fans Comedy
118572,The Mule (2014),Comedy|Crime|Drama,2130270,253272.0,the mule,the mule Comedy|Crime|Drama
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,2310332,122917.0,the hobbit the battle of the five armies,the hobbit the battle of the five armies Adventure|Fantasy
118700,Selma (2014),Drama,1020072,273895.0,selma,selma Drama
118702,Unbroken (2014),Drama|War,1809398,227306.0,unbroken,unbroken Drama|War
118706,Black Sea (2015),Adventure|Mystery|Thriller,2261331,246080.0,black sea,black sea Adventure|Mystery|Thriller
118784,Good Copy Bad Copy (2007),Documentary,1782451,22285.0,good copy bad copy,good copy bad copy Documentary
118814,Playing It Cool (2014),Comedy|Romance,2139555,277547.0,playing it cool,playing it cool Comedy|Romance
118834,National Lampoon's Bag Boy (2007),Comedy,906325,24388.0,national lampoon s bag boy,national lampoon s bag boy Comedy
118862,Closer to the Moon (2013),Comedy|Drama,2017486,137347.0,closer to the moon,closer to the moon Comedy|Drama
118880,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller,2326554,252171.0,girl walks home alone at night a,girl walks home alone at night a Horror|Romance|Thriller
118888,Dave Chappelle: For What it's Worth (2004),Comedy,424934,20147.0,dave chappelle for what it s worth,dave chappelle for what it s worth Comedy
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery,1599351,32916.0,scooby doo abracadabra doo,scooby doo abracadabra doo Animation|Children|Mystery
118896,Mommy (2014),Drama,3612616,265177.0,mommy,mommy Drama
118900,Wild (2014),Drama,2305051,228970.0,wild,wild Drama
118924,Top Five (2014),Comedy,2784678,284296.0,top five,top five Comedy
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy,3823690,308571.0,bill burr i m sorry you feel that way,bill burr i m sorry you feel that way Comedy
118985,Big Eyes (2014),Drama,1126590,87093.0,big eyes,big eyes Drama
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical,2180411,224141.0,into the woods,into the woods Children|Comedy|Fantasy|Musical
119068,"Men, Women & Children (2014)",Comedy|Drama,3179568,243684.0,men women children,men women children Comedy|Drama
119141,The Interview (2014),Action|Comedy,2788710,228967.0,the interview,the interview Action|Comedy
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,2802144,207703.0,kingsman the secret service,kingsman the secret service Action|Adventure|Comedy|Crime
119153,Bill Burr: You People Are All the Same (2012),Comedy,2290153,191489.0,bill burr you people are all the same,bill burr you people are all the same Comedy
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,2692250,181533.0,night at the museum secret of the tomb,night at the museum secret of the tomb Adventure|Children|Comedy|Fantasy
119167,Paradox (2010),Sci-Fi|Thriller,1343740,51239.0,paradox,paradox Sci-Fi|Thriller
119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama,2280378,120605.0,the punisher dirty laundry,the punisher dirty laundry Action|Crime|Drama
119655,Seventh Son (2014),Adventure|Children|Fantasy,1121096,68737.0,seventh son,seventh son Adventure|Children|Fantasy
119714,Corner Gas: The Movie (2014),Comedy,3788052,298533.0,corner gas the movie,corner gas the movie Comedy
119828,A Man Called Blade (1977),Action|Drama|Thriller|Western,76360,19946.0,a man called blade,a man called blade Action|Drama|Thriller|Western
119964,A Merry Friggin' Christmas (2014),Comedy,910885,286532.0,a merry friggin christmas,a merry friggin christmas Comedy
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,2061702,92321.0,into the forest of fireflies light,into the forest of fireflies light Animation|Drama|Fantasy
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,2338151,297222.0,pk,pk Comedy|Drama|Fantasy|Mystery|Romance
120466,Chappie (2015),Action|Thriller,1823672,198184.0,chappie,chappie Action|Thriller
120478,The Salt of the Earth (2014),Documentary,3674140,265297.0,the salt of the earth,the salt of the earth Documentary
120625,The Fool (2014),Drama,3560686,285700.0,the fool,the fool Drama
120635,Taken 3 (2015),Action|Crime|Thriller,2446042,260346.0,taken 3,taken 3 Action|Crime|Thriller
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,2717822,201088.0,blackhat,blackhat Action|Crime|Drama|Mystery|Thriller
120761,By the Law (1926),Drama,17271,126644.0,by the law,by the law Drama
120783,Son of a Gun (2014),Action|Crime|Drama,2452200,294652.0,son of a gun,son of a gun Action|Crime|Drama
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,1340138,87101.0,terminator genisys,terminator genisys Action|Adventure|Sci-Fi|Thriller
120807,John Mulaney: New In Town (2012),Comedy,2246779,86705.0,john mulaney new in town,john mulaney new in town Comedy
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,1503646,27317.0,patton oswalt my weakness is strong,patton oswalt my weakness is strong Comedy
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery,95330,68352.0,the hound of the baskervilles,the hound of the baskervilles Crime|Drama|Horror|Mystery
120919,Man on High Heels (2014),Action|Comedy,3837196,267573.0,man on high heels,man on high heels Action|Comedy
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,1164647,14749.0,space buddies,space buddies Adventure|Children|Fantasy|Sci-Fi
121035,Houdini (2014),Drama,3132738,289394.0,houdini,houdini Drama
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy,105606,50327.0,to grandmother s house we go,to grandmother s house we go Adventure|Children|Comedy
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,324941,13654.0,101 dalmatians ii patch s london adventure,101 dalmatians ii patch s london adventure Animation|Children
121129,The Hungover Games (2014),Comedy,3138104,244688.0,the hungover games,the hungover games Comedy
121169,The Duke of Burgundy (2014),Drama,2570858,250225.0,the duke of burgundy,the duke of burgundy Drama
121171,Red Army (2014),Documentary,3264102,256876.0,red army,red army Documentary
121231,It Follows (2014),Horror,3235888,270303.0,it follows,it follows Horror
121253,The Town that Dreaded Sundown (2014),Horror|Thriller,2561546,287084.0,the town that dreaded sundown,the town that dreaded sundown Horror|Thriller
121338,Carry on Cabby (1963),Adventure|Comedy|Romance,56912,19254.0,carry on cabby,carry on cabby Adventure|Comedy|Romance
121342,Carry on Cruising (1962),Comedy|Romance,55831,26190.0,carry on cruising,carry on cruising Comedy|Romance
121372,Bill Burr: Let It Go (2010),Comedy,1717578,46967.0,bill burr let it go,bill burr let it go Comedy
121374,Bill Burr: Why Do I Do This? (2008),Comedy,1254947,32836.0,bill burr why do i do this,bill burr why do i do this Comedy
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller,988083,14862.0,killer movie,killer movie Comedy|Horror|Mystery|Thriller
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,2215489,102517.0,sebastian maniscalco what s wrong with people,sebastian maniscalco what s wrong with people Comedy
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,472602,30178.0,stuart little 3 call of the wild,stuart little 3 call of the wild Animation|Children|Comedy|Fantasy
122092,Guy X (2005),Comedy|War,408828,14407.0,guy x,guy x Comedy|War
122246,Tooth Fairy 2 (2012),Children|Comedy,1935929,84575.0,tooth fairy 2,tooth fairy 2 Children|Comedy
122260,The Diary of Anne Frank (2009),Drama|War,1127205,133365.0,the diary of anne frank,the diary of anne frank Drama|War
122433,The Deadly Bees (1967),Horror|Mystery|Thriller,61557,47003.0,the deadly bees,the deadly bees Horror|Mystery|Thriller
122490,Wicked Blood (2014),Action|Drama|Thriller,2761578,256740.0,wicked blood,wicked blood Action|Drama|Thriller
122627,Oblivion 2: Backlash (1996),Sci-Fi,117223,80985.0,oblivion 2 backlash,oblivion 2 backlash Sci-Fi
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,1392190,76341.0,mad max fury road,mad max fury road Action|Adventure|Sci-Fi|Thriller
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,3195644,280092.0,insidious chapter 3,insidious chapter 3 Fantasy|Horror|Thriller
122886,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX,2488496,140607.0,star wars episode vii the force awakens,star wars episode vii the force awakens Action|Adventure|Fantasy|Sci-Fi|IMAX
122888,Ben-hur (2016),(no genres listed),2638144,271969.0,ben hur,ben hur (no genres listed)
122890,Warcraft (2016),Action|Adventure|Fantasy,803096,68735.0,warcraft,warcraft Action|Adventure|Fantasy
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,2395427,99861.0,avengers age of ultron,avengers age of ultron Action|Adventure|Sci-Fi
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),1790809,166426.0,pirates of the caribbean dead men tell no tales,pirates of the caribbean dead men tell no tales (no genres listed)
122898,Justice League (2017),Action|Adventure|Sci-Fi,974015,141052.0,justice league,justice league Action|Adventure|Sci-Fi
122900,Ant-Man (2015),Action|Adventure|Sci-Fi,478970,102899.0,ant man,ant man Action|Adventure|Sci-Fi
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,1502712,166424.0,fantastic four,fantastic four Action|Adventure|Fantasy|Sci-Fi
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,1431045,293660.0,deadpool,deadpool Action|Adventure|Comedy|Sci-Fi
122906,Black Panther (2017),Action|Adventure|Sci-Fi,1825683,284054.0,black panther,black panther Action|Adventure|Sci-Fi
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,4154756,299536.0,avengers infinity war part i,avengers infinity war part i Action|Adventure|Sci-Fi
122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,3501632,284053.0,thor ragnarok,thor ragnarok Action|Adventure|Sci-Fi
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,3896198,283995.0,guardians of the galaxy 2,guardians of the galaxy 2 Action|Adventure|Sci-Fi
122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,3498820,271110.0,captain america civil war,captain america civil war Action|Sci-Fi|Thriller
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,1211837,284052.0,doctor strange,doctor strange Action|Adventure|Sci-Fi
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,3385516,246655.0,x men apocalypse,x men apocalypse Action|Adventure|Fantasy|Sci-Fi
122926,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,2250912,202249.0,untitled spider man reboot,untitled spider man reboot Action|Adventure|Fantasy
122932,Elsa & Fred (2014),Children|Comedy|Romance,2113659,268171.0,elsa fred,elsa fred Children|Comedy|Romance
123200,Jim Jefferies: I Swear to God (2009),Comedy,1439235,31981.0,jim jefferies i swear to god,jim jefferies i swear to god Comedy
123310,Tornado! (1996),Action,117942,36983.0,tornado,tornado Action
123545,The Blue Lagoon (1949),Drama|Romance,41190,228074.0,the blue lagoon,the blue lagoon Drama|Romance
123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,2379386,252360.0,in the name of the king iii,in the name of the king iii Action|Adventure|Drama|Fantasy
123947,Cake (2014),Drama,3442006,284276.0,cake,cake Drama
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,1705115,48132.0,kevin smith too fat for 40,kevin smith too fat for 40 Comedy
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy,1429433,85439.0,snowflake the white gorilla,snowflake the white gorilla Adventure|Animation|Children|Comedy
124484,Kenny & Company (1976),Comedy|Drama,74739,114735.0,kenny company,kenny company Comedy|Drama
124851,Delirium (2014),Adventure|Romance|Sci-Fi,1698647,279828.0,delirium,delirium Adventure|Romance|Sci-Fi
124853,Why Man Creates (1968),Animation|Documentary,63804,72585.0,why man creates,why man creates Animation|Documentary
124859,The Gambler (2014),Crime|Drama|Thriller,2039393,284536.0,the gambler,the gambler Crime|Drama|Thriller
125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western,48992,108181.0,the beast of hollow mountain,the beast of hollow mountain Horror|Sci-Fi|Western
125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,3045616,210860.0,mortdecai,mortdecai Adventure|Comedy|Mystery|Romance
125916,Fifty Shades of Grey (2015),Drama|Romance,2322441,216015.0,fifty shades of grey,fifty shades of grey Drama|Romance
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,173886,27850.0,halloweentown,halloweentown Adventure|Children|Comedy|Fantasy
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,414078,34560.0,halloweentown high,halloweentown high Adventure|Children|Comedy|Fantasy
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy,193164,48874.0,a flintstones christmas carol,a flintstones christmas carol Animation|Children|Comedy
126090,Hedgehog in the Fog (1975),Animation,73099,36129.0,hedgehog in the fog,hedgehog in the fog Animation
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy,101095,159704.0,the cave of the golden rose,the cave of the golden rose Adventure|Children|Fantasy
126420,American Heist (2015),Action,2923316,250066.0,american heist,american heist Action
126426,Solyaris (1968),Drama|Sci-Fi,1808482,321130.0,solyaris,solyaris Drama|Sci-Fi
126430,The Pacific (2010),Action|Adventure|Drama|War,374463,189197.0,the pacific,the pacific Action|Adventure|Drama|War
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical,4191054,302429.0,strange magic,strange magic Animation|Children|Fantasy|Musical
126548,The DUFF (2015),Comedy,1666801,272693.0,the duff,the duff Comedy
126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy,2243469,89247.0,daddy i m a zombie,daddy i m a zombie Animation|Comedy|Fantasy
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy,465997,9948.0,the fox and the hound 2,the fox and the hound 2 Adventure|Animation|Children|Comedy
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance,59550,20875.0,operation y other shurik s adventures,operation y other shurik s adventures Comedy|Crime|Romance
127096,Project Almanac (2015),Sci-Fi|Thriller,2436386,227719.0,project almanac,project almanac Sci-Fi|Thriller
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy,4368814,321594.0,louis c k live at the comedy store,louis c k live at the comedy store Comedy
127108,Brooklyn (2015),Drama|Romance,2381111,167073.0,brooklyn,brooklyn Drama|Romance
127114,The End of the Tour (2015),Drama,3416744,249688.0,the end of the tour,the end of the tour Drama
127116,Experimenter (2015),Drama,3726704,309299.0,experimenter,experimenter Drama
127130,Mistress America (2015),Comedy,2872462,309245.0,mistress america,mistress america Comedy
127132,Zipper (2015),Drama|Thriller,3346224,309503.0,zipper,zipper Drama|Thriller
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,1178665,232572.0,a walk in the woods,a walk in the woods Adventure|Comedy|Drama
127136,True Story (2015),Drama|Mystery|Thriller,2273657,245706.0,true story,true story Drama|Mystery|Thriller
127146,Kurt Cobain: Montage of Heck (2015),Documentary,4229236,319075.0,kurt cobain montage of heck,kurt cobain montage of heck Documentary
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,4257858,318224.0,going clear scientology and the prison of belief,going clear scientology and the prison of belief Documentary
127164,"What Happened, Miss Simone? (2015)",Documentary,4284010,318044.0,what happened miss simone,what happened miss simone Documentary
127172,A Story of Children and Film (2013),Documentary,2917506,194537.0,a story of children and film,a story of children and film Documentary
127180,"Story of Film: An Odyssey, The (2011)",Documentary,2044056,125336.0,story of film an odyssey the,story of film an odyssey the Documentary
127184,Eden (2014),Drama,3090634,283330.0,eden,eden Drama
127194,The D Train (2015),Comedy,3534602,308638.0,the d train,the d train Comedy
127198,Dope (2015),Comedy|Drama,3850214,308639.0,dope,dope Comedy|Drama
127202,Me and Earl and the Dying Girl (2015),Drama,2582496,308369.0,me and earl and the dying girl,me and earl and the dying girl Drama
127204,The Overnight (2015),Comedy,3844362,308024.0,the overnight,the overnight Comedy
127212,The Stanford Prison Experiment (2015),Drama|Thriller,420293,308032.0,the stanford prison experiment,the stanford prison experiment Drama|Thriller
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,1883180,110390.0,a pigeon sat on a branch reflecting on existence,a pigeon sat on a branch reflecting on existence Comedy|Drama
127319,The Loft (2014),Thriller,1850397,72784.0,the loft,the loft Thriller
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller,3480796,307663.0,vice,vice Action|Adventure|Sci-Fi|Thriller
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,888817,278468.0,family guy presents blue harvest,family guy presents blue harvest Animation|Comedy
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,69409,102959.0,trinity and sartana are coming,trinity and sartana are coming Comedy|Western
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,1420554,27866.0,kevin hart i m a grown little man,kevin hart i m a grown little man Comedy
128097,Jim Norton: American Degenerate (2013),Comedy,3234126,216553.0,jim norton american degenerate,jim norton american degenerate Comedy
128099,Jim Jefferies: BARE (2014),Comedy,3958494,289333.0,jim jefferies bare,jim jefferies bare Comedy
128197,Hard Promises (1991),Comedy|Romance,102002,89292.0,hard promises,hard promises Comedy|Romance
128360,The Hateful Eight (2015),Western,3460252,273248.0,the hateful eight,the hateful eight Western
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,3628334,251016.0,patton oswalt tragedy plus comedy equals time,patton oswalt tragedy plus comedy equals time Comedy
128488,Wild Card (2015),Action|Crime|Drama|Thriller,2231253,265208.0,wild card,wild card Action|Crime|Drama|Thriller
128512,Paper Towns (2015),Drama|Mystery|Romance,3622592,286565.0,paper towns,paper towns Drama|Mystery|Romance
128520,The Wedding Ringer (2015),Comedy,884732,252838.0,the wedding ringer,the wedding ringer Comedy
128542,Wyrmwood (2015),Action|Horror|Sci-Fi,2535470,290999.0,wyrmwood,wyrmwood Action|Horror|Sci-Fi
128592,The Boy Next Door (2015),Mystery|Thriller,3181822,241251.0,the boy next door,the boy next door Mystery|Thriller
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,3007302,263105.0,boy meets girl,boy meets girl Comedy|Drama|Romance
128620,Victoria (2015),Crime|Drama|Romance,4226388,320007.0,victoria,victoria Crime|Drama|Romance
128695,The Dark Valley (2014),Western,2650978,248933.0,the dark valley,the dark valley Western
128736,I'm Here (2010),Drama,1571404,37058.0,i m here,i m here Drama
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,2474024,206296.0,the last five years,the last five years Comedy|Drama|Musical|Romance
128838,Crimson Peak (2015),Horror,2554274,201085.0,crimson peak,crimson peak Horror
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy,3829170,300803.0,dragonheart 3 the sorcerer s curse,dragonheart 3 the sorcerer s curse Action|Adventure|Fantasy
128852,Chris Rock: Bigger & Blacker (1999),Comedy,206636,17870.0,chris rock bigger blacker,chris rock bigger blacker Comedy
128900,The Natural Love (1996),Documentary,137355,195862.0,the natural love,the natural love Documentary
128902,The Forgotten Space (2010),Documentary,1772382,105554.0,the forgotten space,the forgotten space Documentary
128908,Cloudburst (2011),Adventure|Comedy|Drama,1466054,117098.0,cloudburst,cloudburst Adventure|Comedy|Drama
128914,Tom Segura: Completely Normal (2014),Comedy,3500822,259395.0,tom segura completely normal,tom segura completely normal Comedy
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,119310,11425.0,honey we shrunk ourselves,honey we shrunk ourselves Action|Adventure|Children|Comedy|Sci-Fi
128968,Stitch! The Movie (2003),Animation|Children|Comedy,348124,15567.0,stitch the movie,stitch the movie Animation|Children|Comedy
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,2637294,243938.0,hot tub time machine 2,hot tub time machine 2 Comedy|Sci-Fi
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,3723996,269711.0,johnny express,johnny express Animation|Comedy|Sci-Fi
129011,Eddie Izzard: Glorious (1997),Comedy,195753,13590.0,eddie izzard glorious,eddie izzard glorious Comedy
129229,Northmen - A Viking Saga (2014),Action|Adventure,2290553,286873.0,northmen a viking saga,northmen a viking saga Action|Adventure
129250,Superfast! (2015),(no genres listed),2933474,325358.0,superfast,superfast (no genres listed)
129313,Reality (2014),Comedy,2392672,179150.0,reality,reality Comedy
129333,Julia (2014),Horror|Thriller,2582426,278632.0,julia,julia Horror|Thriller
129354,Focus (2015),Comedy|Crime|Drama|Romance,2381941,256591.0,focus,focus Comedy|Crime|Drama|Romance
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,2247732,119569.0,marvel one shot item 47,marvel one shot item 47 Action|Fantasy|Sci-Fi
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,2555736,268238.0,the second best exotic marigold hotel,the second best exotic marigold hotel Comedy|Drama
129514,George Carlin: It's Bad for Ya! (2008),Comedy,963207,13643.0,george carlin it s bad for ya,george carlin it s bad for ya Comedy
129657,Tracers (2015),Action,2401097,290764.0,tracers,tracers Action
